Onset,Duration,Annotation
+1398.7250000,0.553000,K-Complex
+1406.6970000,,spindle
+1410.0000000,,markoff: 2
+1410.2410000,,Markon: 2
+1413.3350000,0.553000,Spindle
+1413.5470000,,k-complex
+1431.0400000,0.553000,Spindle
+1435.6080000,0.553000,Spindle
+1439.8950000,,Spindle
+1440.1840000,,Markoff: 2
+1448.6970000,,spindle
+1453.1270000,,spindle
+1457.5600000,,Makon: 2
+1470.1650000,,Markoff: 2
+1470.2410000,,Markon: 2
+1475.9830000,,Spindle
+1481.9770000,,spindle
+1500.1460000,,Markoff: 2
+1500.2240000,,Markon: 2
+1512.4860000,,Spindle
+1521.7270000,,Spindle
+1524.5050000,,Spindle
+1530.1470050,,Markoff: 2
+1530.2410000,,Markon: 2
+1532.9690000,0.316000,Spindle
+1535.9040000,0.316000,Spindle
+1539.4850000,0.316000,Spindle
+1548.7390000,0.316000,Spindle
+1554.2020000,0.540000,K-Complex
+1559.4360000,,spindle
+1560.1650000,,Markoff: 2
+1560.2040000,,Markon: 2
+1567.6290000,0.540000,Spindle
+1572.2330000,,k-complex
+1579.0620000,0.540000,Spindle
+1585.4547196,0.540000,Spindle
+1589.8000000,0.540000,Spindle
+1590.1650000,,Markoff: 2
+1590.2240000,,Markon: 2
+1603.9470000,0.118000,K-Complex
+1609.2260000,0.118000,Spindle
+1613.1090000,0.118000,Spindle
+1620.1660040,,Markoff: 2
+1620.2050010,,Markon: 2
+1621.7080000,,k-complex
+1632.9070000,0.118000,Spindle
+1636.7120000,0.118000,Spindle
+1648.8040000,0.118000,Spindle
+1650.1280060,,Markoff: 2
+1650.2429990,,Markon: 2
+1652.3710000,0.118000,Spindle
+1656.1370000,,spindle
+1660.8280000,0.118000,Spindle
+1664.3420000,0.118000,Spindle
+1666.8300000,0.263000,K-Complex
+1680.1090080,,Markoff: 2
+1680.2619970,,Markon: 2
+1682.9820000,0.263000,Spindle
+1696.1980000,0.263000,Spindle
+1703.4250000,0.263000,Spindle
+1708.8860000,0.263000,Spindle
+1710.1850030,,Markoff: 2
+1710.2429990,,Markon: 2
+1710.9650000,0.263000,Spindle
+1713.8949719,0.263000,Spindle
+1721.7920000,0.263000,Spindle
+1734.6420000,,k-complex
+1740.1470050,,Markoff: 2
+1740.2429990,,Markon: 2
+1743.3550000,0.263000,Spindle
+1744.5950000,,k-complex
+1756.4260000,0.263000,Spindle
+1759.6850000,0.263000,Spindle
+1765.1610000,0.263000,Spindle
+1770.1660040,,Markoff: 2
+1770.2809960,,Markon: 2
+1771.3420000,0.505000,Spindle
+1773.1080000,0.505000,k-complex
+1775.5790000,0.263000,Spindle
+1777.6850000,0.263000,Spindle
+1800.1280060,,Markoff: 2
+1800.2050010,,Markon: 2
+1804.2460000,0.290000,Spindle
+1811.8020000,0.290000,Spindle
+1819.0060000,0.505000,spindle
+1820.4640000,0.505000,spindle
+1828.1510000,0.290000,Spindle
+1830.0900090,,Markoff: 2
+1830.2619970,,Markon: 2
+1842.8200000,,Spindle
+1849.5670000,4.822000,k-complex
+1860.1850030,,Markoff: 2
+1860.2420000,,Markon: 2
+1873.2010000,0.118000,K-Complex
+1874.2680000,4.822000,spindle
+1877.0720000,4.822000,spindle
+1879.8080000,0.118000,Spindle
+1887.3340000,4.822000,spindle
+1890.0520000,,Markoff: 2
+1890.2610000,,Markon: 2
+1891.3200000,0.118000,Spindle
+1896.7300000,0.118000,Spindle
+1901.7800000,0.118000,Spindle
+1910.0330000,0.118000,Spindle
+1914.6140000,0.118000,Spindle
+1920.1660000,,Markoff: 2
+1920.2429990,,Markon: w
+1950.1660040,,Markoff: w
+1950.2610000,,Markon: 1
+1966.8600663,0.118000,Spindle
+1972.8490000,0.118000,Spindle
+1975.4290000,0.118000,Spindle
+1980.1090000,,Markoff: 1
+1980.2429990,,Markon: 2
+1981.9460000,0.118000,Spindle
+1988.7780000,0.118000,Spindle
+1996.2160000,0.118000,Spindle
+2008.9570000,0.118000,Spindle
+2010.1280060,,Markoff: 2
+2010.2610000,,Markon: 1
+2015.3240000,4.822000,k-complex
+2015.8290000,4.822000,spindle
+2040.1850000,,Markoff: 1
+2040.2050010,,Markon: 2
+2044.9100000,,Spindle
+2046.9510000,0.132000,K-Complex
+2064.3400000,0.434000,Spindle
+2070.1090080,,Markoff: 2
+2070.2619970,,Markon: 2
+2072.4490000,0.434000,Spindle
+2084.6250000,0.434000,Spindle
+2088.9300000,0.434000,Spindle
+2096.1040000,0.434000,Spindle
+2100.1470050,,Markoff: 2
+2100.2429990,,Markon: 2
+2104.5960000,,Spindle
+2106.3971146,,Spindle
+2107.9920000,,Spindle
+2108.9660000,,Spindle
+2118.2200000,,Spindle
+2130.0140000,,Markon: 2
+2130.0700747,,Markoff: 2
+2141.4380000,,Spindle
+2148.7120000,,Spindle
+2160.1660000,,Markoff: 2
+2160.2050000,,Markon: 1
+2187.1200000,,Spindle
+2190.1090000,,Markoff: 1
+2190.2240000,,Markon: 2
+2195.2660000,,Spindle
+2205.2530000,,Spindle
+2218.4540000,0.505000,spindle
+2220.1470000,,Markoff: 2
+2220.2610000,,Markon: 2
+2239.5300000,,Spindle
+2250.1470000,,Markoff: 2
+2250.2050000,,Markon: 2
+2278.7070000,0.505000,spindle
+2280.1660000,,Markoff: 2
+2280.2610000,,Markon: 2
+2289.7530000,,Spindle
+2310.1660000,,Markoff: 2
+2310.2420000,,Markon: 2
+2310.8320000,,Spindle
+2325.8320000,,Spindle
+2327.6360000,,Spindle
+2333.6980000,,spindle
+2338.3550000,,Spindle
+2340.1280000,,Markoff: 2
+2340.2619970,,Markon: 3
+2341.8170000,,Spindle
+2345.4920000,0.505000,spindle
+2355.2770000,0.505000,k-complex
+2363.2670000,0.505000,k-complex
+2370.1850030,,Markoff: 3
+2370.2240000,,Markon: 3
+2371.9880000,,Spindle
+2377.5960000,,Spindle
+2397.8090000,0.505000,k-complex
+2398.5380000,,spindle
+2400.1660040,,Markoff: 3
+2400.2040000,,Markon: 3
+2409.3610000,,spindle
+2417.0790000,,Spindle
+2423.8190000,,Spindle
+2427.4390000,,Spindle
+2430.1460000,,Markoff: 3
+2437.5750000,,Spindle
+2451.3610000,,spindle
+2455.3980000,,spindle
+2457.0240000,,k-complex
+2460.1660000,,Markoff: 2
+2460.2050000,,Markon: 2
+2463.3100000,,Spindle
+2464.1100000,,k-complex
+2487.2970000,,k-complex
+2490.1470000,,Markoff: 2
+2490.2990000,,Markon: 2
+2499.8520000,,Spindle
+2508.5790000,,Spindle
+2509.2220000,,k-complex
+2518.5050000,,Spindle
+2520.1850000,,Markoff: 2
+2520.3340000,0.673000,Markon: 3
+2533.8020000,,Spindle
+2550.1570000,,Markoff: 3
+2550.2410000,,Markon: 3
+2566.3430000,,Spindle
+2569.5810000,,Spindle
+2580.1650000,,Markoff: 3
+2580.2619970,,Markon: 3
+2589.8940000,,spindle
+2609.2530000,,Spindle
+2610.1470050,,Markoff: 3
+2610.2240000,,Markon: 3
+2628.8940000,,spindle
+2640.1850030,,Markoff: 3
+2640.2240000,,Markon: 3
+2663.0440000,,spindle
+2670.1090080,,Markoff: 3
+2670.2429990,,Markon: 3
+2674.9880000,,spindle
+2677.0090000,,Spindle
+2680.8480000,,spindle
+2687.3680000,,Spindle
+2700.1660040,,Markoff: 3
+2700.2240000,,Markon: 3
+2707.3430000,,spindle
+2710.4180000,,Spindle
+2719.3610000,,Spindle
+2724.4770000,,Spindle
+2730.1850030,,Markoff: 3
+2730.2050010,,Markon: 3
+2751.8970000,,Spindle
+2760.0710100,,Markoff: 3
+2760.2429990,,Markon: 3
+2763.8100000,,spindle
+2772.9410000,,Spindle
+2777.3160000,,Spindle
+2785.2780000,,Spindle
+2790.1090080,,Markoff: 3
+2790.2619970,,Markon: 3
+2794.5580000,,Spindle
+2820.1470050,,Markoff: 3
+2820.2619970,,Markon: 3
+2828.0340000,,Spindle
+2850.1280060,,Markoff: 3
+2850.2809960,,Markon: 3
+2865.8680000,,Spindle
+2880.1280060,,Markoff: 3
+2880.2619970,,Markon: 3
+2885.5390000,,Spindle
+2910.1280060,,Markoff: 3
+2910.2240000,,Markon: 3
+2936.0560000,,Spindle
+2940.1090080,,Markoff: 3
+2940.3189940,,Markon: 3
+2941.3090000,,Spindle
+2959.2920000,,Spindle
+2962.1610000,,Spindle
+2970.1470050,,Markoff: 3
+2970.2429990,,Markon: 3
+2985.8810000,,Spindle
+2991.7120000,0.184000,K-Complex
+3000.1280060,,Markoff: 3
+3000.2429990,,Markon: 3
+3018.6850000,0.184000,Spindle
+3030.1280060,,Markoff: 3
+3030.2050010,,Markon: 3
+3033.4380000,0.145000,K-Complex
+3041.9040000,,spindle
+3045.7170000,,Spindle
+3059.1750000,,Spindle
+3060.1660040,,Markoff: 3
+3060.2429990,,Markon: 3
+3064.5580000,,Spindle
+3072.6600000,,Spindle
+3090.1280060,,Markoff: 3
+3090.2429990,,Markon: 3
+3098.3430000,,Spindle
+3107.9040000,,spindle
+3111.3740000,0.145000,Spindle
+3114.4640000,,Spindle
+3120.1470050,,Markoff: 3
+3120.2050010,,Markon: 3
+3127.9220000,,Spindle
+3139.5580000,,Spindle
+3147.6920000,0.145000,Spindle
+3149.4060000,0.145000,Spindle
+3150.1470050,,Markoff: 3
+3150.2240000,,Markon: 3
+3151.4330000,0.145000,Spindle
+3157.4330000,0.145000,Spindle
+3166.6700000,0.145000,Spindle
+3180.1280060,,Markoff: 3
+3180.2240000,,Markon: w
+3210.1280060,,Markoff: w
+3210.2050010,,Markon: w
+3240.1470050,,Markoff: w
+3240.2730000,,Markon: 1
+3270.1200000,,Markoff: 1
+3270.2420000,,Markon: 1
+3300.1470000,,Markoff: 1
+3329.9550000,,Markoff: 1
+3359.9540000,,Markoff: 1
+3360.0702450,,Markon: 2
+3363.7740000,0.145000,Spindle
+3370.2240000,0.145000,Spindle
+3373.9100000,0.145000,Spindle
+3389.9362540,,Markoff: 2
+3390.1270000,,Markon: 1
+3419.9550000,,Markoff: 1
+3420.0132490,,Markon: 2
+3420.9160000,,Spindle
+3429.0110000,,Spindle
+3439.4760000,,Spindle
+3449.2072820,0.408000,K-Complex
+3449.9742510,,Markoff: 2
+3450.0322470,,Markon: 2
+3466.9480000,0.408000,Spindle
+3479.9362540,,Markoff: 2
+3480.0322470,,Markon: 2
+3484.9480000,0.408000,Spindle
+3490.9920000,,k-complex
+3509.9742510,,Markoff: 2
+3510.0487150,,Markon: 2
+3539.5866702,,Markoff: 2
+3539.6410000,,Markon: w
+3563.4930000,,Markoff: w
